species code,scientific name,family,order,WoRMS AphiaID
OEN,Carassioides acuminatus,CYPRINIDAE,CYPRINIFORMES,
CGO,Carassius auratus,CYPRINIDAE,CYPRINIFORMES,154298
FCC,Carassius carassius,CYPRINIDAE,CYPRINIFORMES,154297
IUV,Carassius cuvieri,CYPRINIDAE,CYPRINIFORMES,
CWG,Carassius gibelio,CYPRINIDAE,CYPRINIFORMES,234033
WDX,Carassius spp,CYPRINIDAE,CYPRINIFORMES,
FZG,Carbasea ovoidea,FLUSTRIDAE,BRYOZOA,173750
RSK,Carcharhinidae,CARCHARHINIDAE,CARCHARHINIFORMES,105689
CVX,Carcharhiniformes,,CARCHARHINIFORMES,10210
CCN,Carcharhinus acronotus,CARCHARHINIDAE,CARCHARHINIFORMES,158508
ALS,Carcharhinus albimarginatus,CARCHARHINIDAE,CARCHARHINIFORMES,217352
CCA,Carcharhinus altimus,CARCHARHINIDAE,CARCHARHINIFORMES,105787
CCY,Carcharhinus amblyrhynchoides,CARCHARHINIDAE,CARCHARHINIFORMES,217350
AML,Carcharhinus amblyrhynchos,CARCHARHINIDAE,CARCHARHINIFORMES,217337
CCF,Carcharhinus amboinensis,CARCHARHINIDAE,CARCHARHINIFORMES,217340
CCX,Carcharhinus borneensis,CARCHARHINIDAE,CARCHARHINIFORMES,271319
BRO,Carcharhinus brachyurus,CARCHARHINIDAE,CARCHARHINIFORMES,217341
CCB,Carcharhinus brevipinna,CARCHARHINIDAE,CARCHARHINIFORMES,105788
CCC,Carcharhinus cautus,CARCHARHINIDAE,CARCHARHINIFORMES,271320
CCD,Carcharhinus dussumieri,CARCHARHINIDAE,CARCHARHINIFORMES,217347
FAL,Carcharhinus falciformis,CARCHARHINIDAE,CARCHARHINIFORMES,105789
CCZ,Carcharhinus fitzroyensis,CARCHARHINIDAE,CARCHARHINIFORMES,271321
CCG,Carcharhinus galapagensis,CARCHARHINIDAE,CARCHARHINIFORMES,105790
CCK,Carcharhinus hemiodon,CARCHARHINIDAE,CARCHARHINIFORMES,271322
CCO,Carcharhinus isodon,CARCHARHINIDAE,CARCHARHINIFORMES,105791
CCJ,Carcharhinus leiodon,CARCHARHINIDAE,CARCHARHINIFORMES,271323
CCE,Carcharhinus leucas,CARCHARHINIDAE,CARCHARHINIFORMES,105792
CCL,Carcharhinus limbatus,CARCHARHINIDAE,CARCHARHINIFORMES,105793
OCS,Carcharhinus longimanus,CARCHARHINIDAE,CARCHARHINIFORMES,105794
CCM,Carcharhinus macloti,CARCHARHINIDAE,CARCHARHINIFORMES,217335
BLR,Carcharhinus melanopterus,CARCHARHINIDAE,CARCHARHINIFORMES,105795
DUS,Carcharhinus obscurus,CARCHARHINIDAE,CARCHARHINIFORMES,105796
CCV,Carcharhinus perezii,CARCHARHINIDAE,CARCHARHINIFORMES,271324
CCP,Carcharhinus plumbeus,CARCHARHINIDAE,CARCHARHINIFORMES,105797
CCR,Carcharhinus porosus,CARCHARHINIDAE,CARCHARHINIFORMES,217342
CCI,Carcharhinus sealei,CARCHARHINIDAE,CARCHARHINIFORMES,217336
CCS,Carcharhinus signatus,CARCHARHINIDAE,CARCHARHINIFORMES,105798
CCQ,Carcharhinus sorrah,CARCHARHINIDAE,CARCHARHINIFORMES,217339
CWZ,Carcharhinus spp,CARCHARHINIDAE,CARCHARHINIFORMES,
CCU,Carcharhinus tilstoni,CARCHARHINIDAE,CARCHARHINIFORMES,271325
CCT,Carcharias taurus,CARCHARIIDAE,LAMNIFORMES,105843
LOU,Carcharias tricuspidatus,CARCHARIIDAE,LAMNIFORMES,209411
WSH,Carcharodon carcharias,LAMNIDAE,LAMNIFORMES,105838
AXG,Carcinoplax longimanus,GONEPLACIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,
BWU,Carcinoscorpius rotundicauda,LIMULIDAE,ARTHROPODA (MEROSTOMATA),238267
CMR,Carcinus aestuarii,CARCINIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,107380
CRG,Carcinus maenas,CARCINIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,107381
CZW,Carcinus spp,CARCINIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,
COZ,Cardiidae,CARDIIDAE,BIVALVIA,229
KDJ,Cardiocardita ajar,CARDITIDAE,BIVALVIA,225631
KBX,Cardiocardita spp,CARDITIDAE,BIVALVIA,
KDT,Cardiocardita tankervillii,CARDITIDAE,BIVALVIA,504842
DXS,Cardiopharynx schoutedeni,CICHLIDAE,CICHLIFORMES,
KDA,Cardisoma armatum,GECARCINIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,1478169
KDC,Cardisoma carnifex,GECARCINIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,210291
KDK,Cardisoma crassum,GECARCINIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,444442
KDG,Cardisoma guanhumi,GECARCINIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,422183
KDQ,Cardites antiquatus,CARDITIDAE,BIVALVIA,504869
KDB,Cardites bicolor,CARDITIDAE,BIVALVIA,504868
KTF,Cardites floridanus,CARDITIDAE,BIVALVIA,504861
ZKH,Carditidae,CARDITIDAE,BIVALVIA,22997
KDO,Cardium costatum,CARDIIDAE,BIVALVIA,224543
KFX,Cardium spp,CARDIIDAE,BIVALVIA,
CWQ,Careproctus ampliceps,LIPARIDAE,PERCIFORMES (COTTOIDEI),234764
CAY,Careproctus bathycoetus,LIPARIDAE,PERCIFORMES (COTTOIDEI),274412
CVH,Careproctus catherinae,LIPARIDAE,PERCIFORMES (COTTOIDEI),234620
CZC,Careproctus continentalis,LIPARIDAE,PERCIFORMES (COTTOIDEI),274417
CFU,Careproctus furcellus,LIPARIDAE,PERCIFORMES (COTTOIDEI),254548
CVG,Careproctus georgianus,LIPARIDAE,PERCIFORMES (COTTOIDEI),234643
CXW,Careproctus inflexidens,LIPARIDAE,PERCIFORMES (COTTOIDEI),234598
CXM,Careproctus melanurus,LIPARIDAE,PERCIFORMES (COTTOIDEI),254549
CVR,Careproctus polarsterni,LIPARIDAE,PERCIFORMES (COTTOIDEI),234818
CWL,Careproctus pseudoprofundicola,LIPARIDAE,PERCIFORMES (COTTOIDEI),234746
DVV,Careproctus reinhardti,LIPARIDAE,PERCIFORMES (COTTOIDEI),127212
CWS,Careproctus spp,LIPARIDAE,PERCIFORMES (COTTOIDEI),
CWV,Careproctus vladibeckeri,LIPARIDAE,PERCIFORMES (COTTOIDEI),274482
TTL,Caretta caretta,CHELONIIDAE,TESTUDINES,137205
ZFX,Caridea,,DECAPODA (PLEOCYEMATA) CARIDEA,106674
RKI,Caridina africana,ATYIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,
ZGF,Caridina cantonensis,ATYIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,
RKE,Caridina edulis,ATYIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,
RKR,Caridina gracilirostris,ATYIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,586231
RKV,Caridina laevis,ATYIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,
RKN,Caridina nilotica,ATYIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,
RKP,Caridina propinqua,ATYIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,586373
CZX,Caridina spp,ATYIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,
RKK,Caridina tonkinensis,ATYIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,586439
RKW,Caridina weberi,ATYIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,
KAO,Carinotetraodon lorteti,TETRAODONTIDAE,TETRAODONTIFORMES,
CFG,Caristius fasciatus,CARISTIIDAE,SCOMBRIFORMES (SCOMBROIDEI),873087
CMZ,Caristius macropus,CARISTIIDAE,SCOMBRIFORMES (SCOMBROIDEI),126824
CWN,Caristius spp,CARISTIIDAE,SCOMBRIFORMES (SCOMBROIDEI),
SMC,Carlarius heudelotii,ARIIDAE,SILURIFORMES,712438
AUR,Carlarius latiscutatus,ARIIDAE,SILURIFORMES,1525989
AWJ,Carlarius parkii,ARIIDAE,SILURIFORMES,1020768
CXA,Carlastyanax aurocaudatus,CHARACIDAE,CHARACIFORMES,
UBK,Carlhubbsia kidderi,POECILIIDAE,CYPRINODONTIFORMES,
GCM,Carnegiella marthae,GASTEROPELECIDAE,CHARACIFORMES,
KPX,Carpilius convexus,CARPILIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,209150
KPC,Carpilius corallinus,CARPILIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,422051
KPM,Carpilius maculatus,CARPILIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,209151
CDO,Carpiodes carpio,CATOSTOMIDAE,CYPRINIFORMES,
FMP,Carpiodes cyprinus,CATOSTOMIDAE,CYPRINIFORMES,
KGU,Carradoriella elongata,RHODOMELACEAE,RHODOPHYTA (FLORIDEOPHYCEAE),1340378
DVY,Caryophyllia smithii,CARYOPHYLLIIDAE,CNIDARIA (ANTHOZOA) HEXACORALLIA,1288958
ASP,Caspialosa spp,ALOSIDAE,CLUPEIFORMES,
IKG,Caspiomyzon graecus,PETROMYZONTIDAE,PETROMYZONTIFORMES,
IKJ,Caspiomyzon hellenicus,PETROMYZONTIDAE,PETROMYZONTIFORMES,
LAW,Caspiomyzon wagneri,PETROMYZONTIDAE,PETROMYZONTIFORMES,280039
SJP,Caspiosoma caspium,GOBIIDAE,GOBIIFORMES,126873
XIX,Cassidae,CASSIDAE,GASTROPODA,22999
ZSE,Cassiopea medusa,CASSIOPEIDAE,CNIDARIA (SCYPHOZOA),287167
KSC,Cassis cornuta,CASSIDAE,GASTROPODA,208963
KSF,Cassis flammea,CASSIDAE,GASTROPODA,419777
KSD,Cassis madagascariensis,CASSIDAE,GASTROPODA,419778
KSX,Cassis spp,CASSIDAE,GASTROPODA,
KSS,Cassis tessellata,CASSIDAE,GASTROPODA,224273
KST,Cassis tuberosa,CASSIDAE,GASTROPODA,224977
CXL,Cataetyx alleni,BYTHITIDAE,OPHIDIIFORMES,126656
UAD,Cataetyx bruuni,BYTHITIDAE,OPHIDIIFORMES,272761
TVY,Cataetyx laticeps,BYTHITIDAE,OPHIDIIFORMES,126657
AHD,Cataetyx lepidogenys,BYTHITIDAE,OPHIDIIFORMES,272763
UYC,Catathyridium jenynsii,ACHIRIDAE,CARANGIFORMES (PLEURONECTOIDEI),
CAQ,Catharacta antarctica,STERCORARIIDAE,CHARADRIIFORMES,343933
CTH,Catharacta chilensis,STERCORARIIDAE,CHARADRIIFORMES,225762
CSK,Catharacta skua,STERCORARIIDAE,CHARADRIIFORMES,137170
FII,Cathorops dasycephalus,ARIIDAE,SILURIFORMES,280042
THI,Cathorops fuerthii,ARIIDAE,SILURIFORMES,280043
VRY,Cathorops mapale,ARIIDAE,SILURIFORMES,280046
TWS,Cathorops spixii,ARIIDAE,SILURIFORMES,280049
JPK,Cathorops steindachneri,ARIIDAE,SILURIFORMES,280050
TCS,Catlocarpio siamensis,CYPRINIDAE,CYPRINIFORMES,
PNN,Catoprion mento,SERRASALMIDAE,CHARACIFORMES,
CTM,Catostomidae,CATOSTOMIDAE,CYPRINIFORMES,154179
ATC,Catostomus catostomus,CATOSTOMIDAE,CYPRINIFORMES,158706
ATO,Catostomus commersonii,CATOSTOMIDAE,CYPRINIFORMES,158707
ATS,Catostomus latipinnis,CATOSTOMIDAE,CYPRINIFORMES,
ATU,Catostomus macrocheilus,CATOSTOMIDAE,CYPRINIFORMES,
ATE,Catostomus tahoensis,CATOSTOMIDAE,CYPRINIFORMES,
JCD,Catostylus spp,CATOSTYLIDAE,CNIDARIA (SCYPHOZOA),
KQB,Caulerpa brachypus,CAULERPACEAE,CHLOROPHYTA (ULVOPHYCEAE),211498
DZN,Caulerpa chemnitzia,CAULERPACEAE,CHLOROPHYTA (ULVOPHYCEAE),700395
KQC,Caulerpa cupressoides,CAULERPACEAE,CHLOROPHYTA (ULVOPHYCEAE),144467
DYY,Caulerpa cylindracea,CAULERPACEAE,CHLOROPHYTA (ULVOPHYCEAE),660621
KQE,Caulerpa lentillifera,CAULERPACEAE,CHLOROPHYTA (ULVOPHYCEAE),211475
ZVM,Caulerpa nummularia,CAULERPACEAE,CHLOROPHYTA (ULVOPHYCEAE),371835
KQP,Caulerpa prolifera,CAULERPACEAE,CHLOROPHYTA (ULVOPHYCEAE),144471
KQR,Caulerpa racemosa,CAULERPACEAE,CHLOROPHYTA (ULVOPHYCEAE),144472
KQS,Caulerpa serrulata,CAULERPACEAE,CHLOROPHYTA (ULVOPHYCEAE),211485
KQT,Caulerpa sertularioides,CAULERPACEAE,CHLOROPHYTA (ULVOPHYCEAE),144474
CAU,Caulerpa spp,CAULERPACEAE,CHLOROPHYTA (ULVOPHYCEAE),
KQX,Caulerpa taxifolia,CAULERPACEAE,CHLOROPHYTA (ULVOPHYCEAE),144476
ULA,Caulolatilus affinis,LATILIDAE,ACANTHURIFORMES,276211
CKZ,Caulolatilus chrysops,LATILIDAE,ACANTHURIFORMES,159403
FVD,Caulolatilus cyanops,LATILIDAE,ACANTHURIFORMES,159402
FKS,Caulolatilus dooleyi,LATILIDAE,ACANTHURIFORMES,276213
ULM,Caulolatilus microps,LATILIDAE,ACANTHURIFORMES,159404
ULP,Caulolatilus princeps,LATILIDAE,ACANTHURIFORMES,276217
CAJ,Caulophryne jordani,CAULOPHRYNIDAE,LOPHIIFORMES,126534
CVI,Cebidichthys violaceus,CEBIDICHTHYIDAE,PERCIFORMES (ZOARCOIDEI),280053
KNO,Cellana rota,NACELLIDAE,GASTROPODA,707486
KNT,Cellana testudinaria,NACELLIDAE,GASTROPODA,325464
EHI,Centracanthus cirrus,SPARIDAE,ACANTHURIFORMES,126827
ENH,Centrarchops atlanticus,DINOPERCIDAE,ACANTHURIFORMES,1495530
EUM,Centrarchus macropterus,CENTRARCHIDAE,CENTRARCHIFORMES,
SNI,Centriscidae,CENTRISCIDAE,SYNGNATHIFORMES,125605
CUQ,Centriscops humerosus,CENTRISCIDAE,SYNGNATHIFORMES,217969
CUW,Centriscus cristatus,CENTRISCIDAE,SYNGNATHIFORMES,278082
FHS,Centriscus scutatus,CENTRISCIDAE,SYNGNATHIFORMES,217970
CXF,Centroberyx affinis,BERYCIDAE,BERYCIFORMES,276891
CXZ,Centroberyx gerrardi,BERYCIDAE,BERYCIFORMES,276894
CWB,Centroberyx lineatus,BERYCIDAE,BERYCIFORMES,217895
CBN,Centrobranchus andreae,MYCTOPHIDAE,MYCTOPHIFORMES,272653
DBH,Centrobranchus nigroocellatus,MYCTOPHIDAE,MYCTOPHIFORMES,126584
KNW,Centroceras clavulatum,CERAMIACEAE,RHODOPHYTA (FLORIDEOPHYCEAE),144531
THK,Centrochir crocodili,DORADIDAE,SILURIFORMES,
NRB,Centrodoras brachiatus,DORADIDAE,SILURIFORMES,
EDH,Centrodraco acanthopoma,DRACONETTIDAE,SYNGNATHIFORMES,126847
ETG,Centrogenys vaigiensis,CENTROGENYIDAE,LABRIFORMES (LABROIDEI),280055
ENX,Centrolabrus exoletus,LABRIDAE,LABRIFORMES (LABROIDEI),126961
CEN,Centrolophidae,CENTROLOPHIDAE,SCOMBRIFORMES (STROMATEOIDEI),125526
CEO,Centrolophus niger,CENTROLOPHIDAE,SCOMBRIFORMES (STROMATEOIDEI),126831
CMX,Centromochlus existimatus,AUCHENIPTERIDAE,SILURIFORMES,
DZJ,Centropages hamatus,CENTROPAGIDAE,COPEPODA,104496
NBJ,Centrophoridae,CENTROPHORIDAE,SQUALIFORMES,105713
GVA,Centrophorus atromarginatus,CENTROPHORIDAE,SQUALIFORMES,271616
GUP,Centrophorus granulosus,CENTROPHORIDAE,SQUALIFORMES,105899
CEU,Centrophorus harrissoni,CENTROPHORIDAE,SQUALIFORMES,271617
GVI,Centrophorus isodon,CENTROPHORIDAE,SQUALIFORMES,271618
JLE,Centrophorus lesliei,CENTROPHORIDAE,SQUALIFORMES,1385217
JLO,Centrophorus longipinnis,CENTROPHORIDAE,SQUALIFORMES,1385219
CEM,Centrophorus moluccensis,CENTROPHORIDAE,SQUALIFORMES,215598
JSE,Centrophorus seychellorum,CENTROPHORIDAE,SQUALIFORMES,388405
CWO,Centrophorus spp,CENTROPHORIDAE,SQUALIFORMES,
GUQ,Centrophorus squamosus,CENTROPHORIDAE,SQUALIFORMES,105901
CEE,Centrophorus tessellatus,CENTROPHORIDAE,SQUALIFORMES,271619
CPU,Centrophorus uyato,CENTROPHORIDAE,SQUALIFORMES,105902
JWE,Centrophorus westraliensis,CENTROPHORIDAE,SQUALIFORMES,398265
CFP,Centrophryne spinulosa,CENTROPHRYNIDAE,LOPHIIFORMES,126536
TCT,Centropogon australis,SYNANCEIIDAE,PERCIFORMES (SCORPAENOIDEI),280056
EPU,Centropomus armatus,CENTROPOMIDAE,CARANGIFORMES (CENTROPOMOIDEI),280059
EPN,Centropomus ensiferus,CENTROPOMIDAE,CARANGIFORMES (CENTROPOMOIDEI),280060
EPD,Centropomus medius,CENTROPOMIDAE,CARANGIFORMES (CENTROPOMOIDEI),280061
JPM,Centropomus mexicanus,CENTROPOMIDAE,CARANGIFORMES (CENTROPOMOIDEI),280062
EPG,Centropomus nigrescens,CENTROPOMIDAE,CARANGIFORMES (CENTROPOMOIDEI),280063
EPP,Centropomus parallelus,CENTROPOMIDAE,CARANGIFORMES (CENTROPOMOIDEI),280064
EPS,Centropomus pectinatus,CENTROPOMIDAE,CARANGIFORMES (CENTROPOMOIDEI),280065
EPL,Centropomus robalito,CENTROPOMIDAE,CARANGIFORMES (CENTROPOMOIDEI),280067
ROB,Centropomus spp,CENTROPOMIDAE,CARANGIFORMES (CENTROPOMOIDEI),
SNO,Centropomus undecimalis,CENTROPOMIDAE,CARANGIFORMES (CENTROPOMOIDEI),280068
EPJ,Centropomus unionensis,CENTROPOMIDAE,CARANGIFORMES (CENTROPOMOIDEI),280069
JPV,Centropomus viridis,CENTROPOMIDAE,CARANGIFORMES (CENTROPOMOIDEI),280070
FHC,Centropristis philadelphica,SERRANIDAE,PERCIFORMES (PERCOIDEI),159347
BSB,Centropristis striata,SERRANIDAE,PERCIFORMES (PERCOIDEI),159348
ENN,Centropyge acanthops,POMACANTHIDAE,ACANTHURIFORMES,211775
JYG,Centropyge flavissima,POMACANTHIDAE,ACANTHURIFORMES,278836
ENO,Centropyge joculator,POMACANTHIDAE,ACANTHURIFORMES,278840
ENT,Centropyge multifasciata,POMACANTHIDAE,ACANTHURIFORMES,278843
ENZ,Centropyge multispinis,POMACANTHIDAE,ACANTHURIFORMES,211774
UYV,Centropyge venusta,POMACANTHIDAE,ACANTHURIFORMES,312651
CFB,Centroscyllium fabricii,ETMOPTERIDAE,SQUALIFORMES,105906
CYG,Centroscyllium granulatum,ETMOPTERIDAE,SQUALIFORMES,271621
CYK,Centroscyllium kamoharai,ETMOPTERIDAE,SQUALIFORMES,271622
CYN,Centroscyllium nigrum,ETMOPTERIDAE,SQUALIFORMES,271623
CYT,Centroscyllium ornatum,ETMOPTERIDAE,SQUALIFORMES,271624
CYR,Centroscyllium ritteri,ETMOPTERIDAE,SQUALIFORMES,271625
YCX,Centroscyllium spp,ETMOPTERIDAE,SQUALIFORMES,
CYO,Centroscymnus coelolepis,SOMNIOSIDAE,SQUALIFORMES,105907
CYW,Centroscymnus owstonii,SOMNIOSIDAE,SQUALIFORMES,299089
CZI,Centroscymnus spp,SOMNIOSIDAE,SQUALIFORMES,
CYP,Centroselachus crepidater,SOMNIOSIDAE,SQUALIFORMES,280071
DUW,Centrostephanus longispinus,DIADEMATIDAE,ECHINODERMATA (ECHINOIDEA),124331
LSE,Cephalocassis melanochir,ARIIDAE,SILURIFORMES,280075
FJI,Cephalopholis aitha,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),279145
CFF,Cephalopholis argus,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),218174
CFZ,Cephalopholis aurantia,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),218177
CVK,Cephalopholis boenak,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),218182
FNI,Cephalopholis colonus,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),1750630
CFL,Cephalopholis cruentata,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),279146
CFY,Cephalopholis cyanostigma,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),279147
CZO,Cephalopholis formosa,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),218190
CFJ,Cephalopholis fulva,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),279148
CFH,Cephalopholis hemistiktos,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),218188
CWI,Cephalopholis igarashiensis,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),279149
UKR,Cephalopholis leopardus,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),218185
CFM,Cephalopholis microprion,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),279150
CFI,Cephalopholis miniata,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),218184
CFQ,Cephalopholis nigri,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),279151
CZU,Cephalopholis nigripinnis,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),313075
FJL,Cephalopholis panamensis,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),279152
DVF,Cephalopholis polleni,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),218175
CFX,Cephalopholis sexmaculata,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),218189
EFT,Cephalopholis sonnerati,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),218183
CWR,Cephalopholis spiloparaea,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),218180
IIX,Cephalopholis spp,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),
EFA,Cephalopholis taeniops,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),279154
CWU,Cephalopholis urodeta,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),218181
CEP,Cephalopoda,,CEPHALOPODA,11707
YDY,Cephalopsetta ventrocellata,PARALICHTHYIDAE,CARANGIFORMES (PLEURONECTOIDEI),403248
CMD,Cephalorhynchus commersonii,DELPHINIDAE,CETACEA (ODONTOCETI),254976
CHD,Cephalorhynchus eutropia,DELPHINIDAE,CETACEA (ODONTOCETI),254977
HVD,Cephalorhynchus heavisidii,DELPHINIDAE,CETACEA (ODONTOCETI),254978
HCD,Cephalorhynchus hectori,DELPHINIDAE,CETACEA (ODONTOCETI),254979
CPF,Cephaloscyllium fasciatum,SCYLIORHINIDAE,CARCHARHINIFORMES,277100
CPS,Cephaloscyllium isabella,SCYLIORHINIDAE,CARCHARHINIFORMES,298238
CPT,Cephaloscyllium laticeps,SCYLIORHINIDAE,CARCHARHINIFORMES,277102
CPA,Cephaloscyllium silasi,SCYLIORHINIDAE,CARCHARHINIFORMES,277103
CPH,Cephaloscyllium sufflans,SCYLIORHINIDAE,CARCHARHINIFORMES,217637
CPB,Cephaloscyllium umbratile,SCYLIORHINIDAE,CARCHARHINIFORMES,277104
CPV,Cephaloscyllium ventriosum,SCYLIORHINIDAE,CARCHARHINIFORMES,277105
CPC,Cephalurus cephalus,PENTANCHIDAE,CARCHARHINIFORMES,280077
CBC,Cepola macrophthalma,CEPOLIDAE,ACANTHURIFORMES,126835
DBI,Cepola pauciradiata,CEPOLIDAE,ACANTHURIFORMES,273320
HBO,Cepphus grylle,ALCIDAE,CHARADRIIFORMES,137130
QIM,Ceraesignum maximum,VERMETIDAE,GASTROPODA,766307
DBQ,Ceramaster patagonicus,GONIASTERIDAE,ECHINODERMATA (ASTEROIDEA),213335
KMI,Ceramium ciliatum,CERAMIACEAE,RHODOPHYTA (FLORIDEOPHYCEAE),144537
KVI,Ceramium tenuicorne,CERAMIACEAE,RHODOPHYTA (FLORIDEOPHYCEAE),144569
KJV,Ceramium virgatum,CERAMIACEAE,RHODOPHYTA (FLORIDEOPHYCEAE),178915
KMK,Ceramothamnion pacificum,CERAMIACEAE,RHODOPHYTA (FLORIDEOPHYCEAE),1739124
COC,Cerastoderma edule,CARDIIDAE,BIVALVIA,138998
KTG,Cerastoderma glaucum,CARDIIDAE,BIVALVIA,467536
CBO,Ceratias holboelli,CERATIIDAE,LOPHIIFORMES,126537
CEQ,Ceratias tentaculatus,CERATIIDAE,LOPHIIFORMES,221406
FJM,Ceratiidae,CERATIIDAE,LOPHIIFORMES,125487
EBA,Ceratobregma acanthops,TRIPTERYGIIDAE,BLENNIIFORMES,280078
SGS,Ceratoglanis scleronema,SILURIDAE,SILURIFORMES,
NZK,Ceratoneis closterium,BACILLARIACEAE,HETEROKONTOPHYTA (BACILLARIOPHYCEAE),163932
MCD,Ceratoscopelus maderensis,MYCTOPHIDAE,MYCTOPHIFORMES,126585
NCV,Ceratoscopelus warmingii,MYCTOPHIDAE,MYCTOPHIFORMES,126586
CZQ,Ceratozona squalida,TONICELLIDAE,POLYPLACOPHORA,386149
DFD,Cerdale floridana,GOBIIDAE,GOBIIFORMES,280084
KED,Cerithidea decollata,POTAMIDIDAE,GASTROPODA,215142
KHO,Cerithidea obtusa,POTAMIDIDAE,GASTROPODA,215141
KHQ,Cerithidea quoyii,POTAMIDIDAE,GASTROPODA,758738
KTQ,Cerithium alucastrum,CERITHIIDAE,GASTROPODA,139059
KEC,Cerithium coralium,CERITHIIDAE,GASTROPODA,473098
KEE,Cerithium echinatum,CERITHIIDAE,GASTROPODA,216669
KEN,Cerithium nodulosum,CERITHIIDAE,GASTROPODA,139062
KHV,Cerithium vulgatum,CERITHIIDAE,GASTROPODA,139066
VAP,Ceryle rudis,ALCEDINIDAE,CORACIIFORMES,
GHS,Cestraeus goldiei,MUGILIDAE,MUGILIFORMES,280088
MCW,Cestraeus oxyrhyncus,MUGILIDAE,MUGILIFORMES,280089
GPY,Cestraeus plicatilis,MUGILIDAE,MUGILIFORMES,280090
GXE,Cestraeus spp,MUGILIDAE,MUGILIFORMES,
WCA,Cetacea,,MAMMALIA MISCELLANEA,2688
AVA,Cetengraulis edentulus,ENGRAULIDAE,CLUPEIFORMES,280091
VEP,Cetengraulis mysticetus,ENGRAULIDAE,CLUPEIFORMES,280092
CJI,Cetichthys indagator,CETOMIMIDAE,BERYCIFORMES,221396
CWT,Cetomimidae,CETOMIMIDAE,BERYCIFORMES,125460
LMC,Cetomimoides parri,CETOMIMIDAE,BERYCIFORMES,280093
CJK,Cetomimus picklei,CETOMIMIDAE,BERYCIFORMES,221397
CKC,Cetonurus crassiceps,MACROURIDAE,GADIFORMES,272312
CKP,Cetonurus globiceps,MACROURIDAE,GADIFORMES,126467
HMA,Cetopsis candiru,CETOPSIDAE,SILURIFORMES,
PCG,Cetopsis gobioides,CETOPSIDAE,SILURIFORMES,
CPQ,Cetopsorhamdia boquillae,HEPTAPTERIDAE,SILURIFORMES,
BSK,Cetorhinus maximus,CETORHINIDAE,LAMNIFORMES,105837
USR,Cetoscarus bicolor,LABRIDAE,LABRIFORMES (LABROIDEI),219078
CJR,Cetostoma regani,CETOMIMIDAE,BERYCIFORMES,126406
CAK,Chaca bankanensis,CHACIDAE,SILURIFORMES,
CAC,Chaca chaca,CHACIDAE,SILURIFORMES,
KEF,Chaceon affinis,GERYONIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,107369
HOQ,Chaceon australis,GERYONIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,442692
HBJ,Chaceon bicolor,GERYONIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,442693
YHK,Chaceon chuni,GERYONIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,241099
